,work_year,experience_level,job_title,salary_in_usd,remote_ratio,company_size
613,2024,EX,Data Science,300000,100,M
614,2024,EX,Data Science,220000,100,M
615,2024,SE,Data Scientist,167500,0,M
616,2024,SE,Data Scientist,138500,0,M
617,2024,MI,Data Scientist,194000,0,M
618,2024,MI,Data Scientist,125500,0,M
619,2024,SE,Analytics Engineer,118750,0,M
620,2024,SE,Analytics Engineer,75000,0,M
621,2024,SE,Data Engineer,194500,0,M
622,2024,SE,Data Engineer,147368,0,M
623,2024,MI,Data Engineer,165000,0,M
624,2024,MI,Data Engineer,117000,0,M
625,2024,SE,Data Analyst,170000,0,M
626,2024,SE,Data Analyst,148000,0,M
627,2024,SE,Data Manager,160500,100,M
628,2024,SE,Data Manager,107000,100,M
629,2024,SE,Analytics Engineer,500000,0,M
630,2024,SE,Analytics Engineer,80000,0,M
631,2024,MI,Data Infrastructure Engineer,241000,0,M
632,2024,MI,Data Infrastructure Engineer,189000,0,M
633,2024,SE,Data Scientist,167500,0,M
634,2024,SE,Data Scientist,138500,0,M
635,2024,SE,Research Scientist,200000,100,M
636,2024,SE,Research Scientist,148500,100,M
637,2024,SE,Research Engineer,273000,0,M
638,2024,SE,Research Engineer,166500,0,M
639,2024,SE,Data Analyst,106260,0,M
640,2024,SE,Data Analyst,82000,0,M
641,2024,MI,Business Intelligence Analyst,115000,100,M
642,2024,MI,Business Intelligence Analyst,100000,100,M
643,2024,MI,Data Scientist,105000,0,M
644,2024,MI,Data Scientist,90000,0,M
645,2024,SE,Data Scientist,170000,0,M
646,2024,SE,Data Scientist,140000,0,M
647,2024,MI,Data Scientist,170000,0,M
648,2024,MI,Data Scientist,145000,0,M
649,2024,SE,Data Engineer,233000,0,M
650,2024,SE,Data Engineer,140000,0,M
651,2024,SE,Data Analyst,202800,0,M
652,2024,SE,Data Analyst,108200,0,M
653,2024,EX,Head of Data,190000,0,M
654,2024,EX,Head of Data,150000,0,M
655,2024,SE,Data Scientist,214872,100,M
656,2024,SE,Data Scientist,186846,100,M
657,2024,EN,Data Scientist,43750,0,M
658,2024,EN,Data Scientist,37500,0,M
659,2024,SE,Data Engineer,145360,100,M
660,2024,SE,Data Engineer,107440,100,M
661,2024,SE,Applied Scientist,212800,0,L
662,2024,SE,Applied Scientist,115100,0,L
663,2024,SE,AI Software Engineer,174000,0,M
664,2024,SE,AI Software Engineer,116000,0,M
665,2024,MI,Data Engineer,181700,0,M
666,2024,MI,Data Engineer,64300,0,M
667,2024,EN,Data Analyst,33500,0,M
668,2024,EN,Data Analyst,33500,0,M
669,2024,MI,Data Engineer,185000,0,L
670,2024,MI,Data Engineer,81000,0,L
671,2024,SE,Encounter Data Management Professional,96200,0,M
672,2024,SE,Encounter Data Management Professional,69800,0,M
673,2024,EN,Data Analyst,77280,0,M
674,2024,EN,Data Analyst,58000,0,M
675,2024,EN,Data Scientist,33500,0,M
676,2024,EN,Data Scientist,33500,0,M
677,2024,SE,Research Scientist,178200,0,M
678,2024,SE,Research Scientist,74800,0,M
679,2024,EN,Business Intelligence Analyst,164500,0,M
680,2024,EN,Business Intelligence Analyst,67200,0,M
681,2024,SE,Data Architect,165000,0,M
682,2024,SE,Data Architect,117000,0,M
683,2024,EN,Data Engineer,185000,0,L
684,2024,EN,Data Engineer,81000,0,L
685,2024,MI,Data Science,287800,0,M
686,2024,MI,Data Science,287800,0,M
687,2024,SE,Data Scientist,150000,0,M
688,2024,SE,Data Scientist,110000,0,M
689,2024,MI,Research Engineer,250000,0,M
690,2024,MI,Research Engineer,200000,0,M
691,2024,SE,Machine Learning Engineer,200000,0,M
692,2024,SE,Machine Learning Engineer,160000,0,M
693,2024,MI,Data Scientist,172000,0,M
694,2024,MI,Data Scientist,75600,0,M
695,2024,EN,Data Scientist,291340,0,M
696,2024,EN,Data Scientist,194240,0,M
697,2024,MI,Applied Scientist,191070,0,M
698,2024,MI,Applied Scientist,135900,0,M
699,2024,MI,BI Developer,47500,0,M
700,2024,MI,BI Developer,43750,0,M
701,2024,SE,Research Engineer,282000,0,M
702,2024,SE,Research Engineer,171000,0,M
703,2024,SE,Applied Scientist,260000,0,L
704,2024,SE,Applied Scientist,136000,0,L
705,2024,MI,Data Engineer,152800,0,M
706,2024,MI,Data Engineer,149282,0,M
707,2024,SE,Machine Learning Engineer,264500,100,M
708,2024,SE,Machine Learning Engineer,165600,100,M
709,2024,MI,Data Scientist,228000,0,M
710,2024,MI,Data Scientist,134000,0,M
711,2024,SE,Data Engineer,86666,0,M
712,2024,SE,Data Engineer,60000,0,M
713,2024,SE,Applied Scientist,199500,0,M
714,2024,SE,Applied Scientist,97400,0,M
715,2024,SE,Data Engineer,155000,0,M
716,2024,SE,Data Engineer,139500,0,M
717,2024,MI,Data Engineer,140000,0,M
718,2024,MI,Data Engineer,100000,0,M
719,2024,SE,Data Engineer,205000,100,M
720,2024,SE,Data Engineer,155000,100,M
721,2024,EN,Data Analyst,110000,100,M
722,2024,EN,Data Analyst,90000,100,M
723,2024,EN,Data Analyst,83300,0,M
724,2024,EN,Data Analyst,47500,0,M
725,2024,SE,Data Scientist,208500,0,M
726,2024,SE,Data Scientist,174000,0,M
727,2024,SE,Data Engineer,170000,0,M
728,2024,SE,Data Engineer,130000,0,M
729,2024,MI,Data Science Manager,240000,0,M
730,2024,MI,Data Science Manager,180000,0,M
731,2024,MI,Data Engineer,90000,0,M
732,2024,MI,Data Engineer,70000,0,M
733,2024,SE,Business Intelligence Analyst,138000,0,M
734,2024,SE,Business Intelligence Analyst,110400,0,M
735,2024,SE,Data Scientist,239000,100,M
736,2024,SE,Data Scientist,159000,100,M
737,2024,SE,Data Engineer,145000,0,M
738,2024,SE,Data Engineer,115000,0,M
739,2024,SE,Data Engineer,185000,0,M
740,2024,SE,Data Engineer,160000,0,M
741,2024,MI,Applied Scientist,210000,0,M
742,2024,MI,Applied Scientist,160000,0,M
743,2024,EN,Data Science,128750,0,M
744,2024,EN,Data Science,61875,0,M
745,2024,SE,Machine Learning Engineer,240000,0,M
746,2024,SE,Machine Learning Engineer,178000,0,M
747,2024,EN,Research Analyst,91200,0,M
748,2024,EN,Research Analyst,58200,0,M
749,2024,SE,Data Engineer,122000,0,M
750,2024,SE,Data Engineer,94500,0,M
751,2024,MI,Data Analyst,152300,0,M
752,2024,MI,Data Analyst,76200,0,M
753,2024,SE,Machine Learning Engineer,336000,100,M
754,2024,SE,Machine Learning Engineer,304000,100,M
755,2024,MI,Data Analyst,70000,100,M
756,2024,MI,Data Analyst,51000,100,M
757,2024,SE,Machine Learning Engineer,223000,0,M
758,2024,SE,Machine Learning Engineer,185000,0,M
759,2024,MI,Data Engineer,155000,0,M
760,2024,MI,Data Engineer,120000,0,M
761,2024,SE,Data Infrastructure Engineer,245900,100,M
762,2024,SE,Data Infrastructure Engineer,139000,100,M
763,2024,MI,Admin & Data Analyst,95000,0,M
764,2024,SE,Data Scientist,213000,0,M
765,2024,SE,Data Scientist,120700,0,M
766,2024,MI,Data Engineer,128000,0,M
767,2024,MI,Data Engineer,81500,0,M
768,2024,EN,Data Science,46000,0,M
769,2024,EN,Data Science,40000,0,M
770,2024,SE,Insight Analyst,75000,0,M
771,2024,SE,Insight Analyst,68750,0,M
772,2024,EN,Business Intelligence,176627,0,M
773,2024,EN,Business Intelligence,106029,0,M
774,2024,SE,Data Architect,193000,0,M
775,2024,SE,Data Architect,84600,0,M
776,2024,EN,Business Intelligence,94250,100,M
777,2024,EN,Business Intelligence,65000,100,M
778,2024,MI,Data Analyst,148017,0,M
779,2024,MI,Data Analyst,87069,0,M
780,2024,MI,Data Science,135800,100,M
781,2024,MI,Data Science,95100,100,M
782,2024,SE,Data Engineer,175000,0,M
783,2024,SE,Data Engineer,117000,0,M
784,2024,SE,Data Architect,234000,0,M
785,2024,SE,Data Architect,146000,0,M
786,2024,MI,Data Analyst,120000,0,M
787,2024,MI,Data Analyst,105000,0,M
788,2024,EN,Data Analyst,43500,0,M
789,2024,EN,Data Analyst,41000,0,M
790,2024,SE,Data Engineer,234000,0,M
791,2024,SE,Data Engineer,117000,0,M
792,2024,SE,ML Engineer,211888,0,M
793,2024,SE,ML Engineer,154100,0,M
794,2024,SE,Data Analyst,185100,0,M
795,2024,SE,Data Analyst,148500,0,M
796,2024,SE,Data Analyst,147000,100,M
797,2024,SE,Data Analyst,92000,100,M
798,2024,SE,Analytics Engineer,148500,0,M
799,2024,SE,Analytics Engineer,117000,0,M
800,2024,SE,Data Analyst,130000,100,M
801,2024,SE,Data Analyst,100000,100,M
802,2024,MI,ML Engineer,203000,100,M
803,2024,MI,ML Engineer,135000,100,M
804,2024,SE,Consultant Data Engineer,50000,100,M
805,2024,SE,Data Scientist,322100,100,M
806,2024,SE,Data Scientist,173400,100,M
807,2024,SE,Business Intelligence Analyst,158900,100,M
808,2024,SE,Business Intelligence Analyst,132400,100,M
809,2024,SE,Machine Learning Engineer,370000,0,M
810,2024,SE,Machine Learning Engineer,220000,0,M
811,2024,SE,Analytics Engineer,180000,0,M
812,2024,SE,Analytics Engineer,140000,0,M
813,2024,SE,Data Engineer,247300,0,M
814,2024,SE,Data Engineer,139800,0,M
815,2024,SE,Data Scientist,213000,0,M
816,2024,SE,Data Scientist,120700,0,M
817,2024,SE,Data Engineer,172000,100,M
818,2024,SE,Data Engineer,141000,100,M
819,2024,MI,Business Intelligence Manager,140000,100,M
820,2024,MI,Business Intelligence Manager,100000,100,M
821,2024,EN,Data Analyst,100000,100,M
822,2024,EN,Data Analyst,90000,100,M
823,2024,SE,Data Engineer,135000,0,M
824,2024,SE,Data Engineer,115000,0,M
825,2024,SE,Data Engineer,130000,0,M
826,2024,SE,Data Engineer,100000,0,M
827,2024,SE,Data Scientist,240901,100,M
828,2024,SE,Data Scientist,168630,100,M
829,2024,MI,Data Analyst,100000,0,M
830,2024,MI,Data Analyst,90000,0,M
831,2024,EX,Head of Data,312300,100,M
832,2024,EX,Head of Data,269000,100,M
833,2024,EX,Data Engineer,273600,100,M
834,2024,EX,Data Engineer,182400,100,M
835,2024,SE,Data Architect,184000,0,M
836,2024,SE,Data Architect,123000,0,M
837,2024,SE,Research Engineer,250000,100,M
838,2024,SE,Research Engineer,150000,100,M
839,2024,SE,Business Intelligence Analyst,140000,100,M
840,2024,SE,Business Intelligence Analyst,100000,100,M
841,2024,SE,Data Scientist,202500,0,M
842,2024,SE,Data Scientist,135000,0,M
843,2024,MI,Data Engineer,159550,0,M
844,2024,MI,Data Engineer,113000,0,M
845,2024,MI,Data Science,75000,100,M
846,2024,MI,Data Science,55000,100,M
847,2024,EX,Data Engineer,253900,0,M
848,2024,EX,Data Engineer,145100,0,M
849,2024,MI,Research Scientist,138000,0,M
850,2024,MI,Research Scientist,86000,0,M
851,2024,SE,Research Scientist,179000,0,M
852,2024,SE,Research Scientist,112000,0,M
853,2024,EN,Data Management Analyst,105000,0,M
854,2024,EN,Data Management Analyst,80800,0,M
855,2024,EN,Data Analyst,64500,0,M
856,2024,EN,Data Analyst,46500,0,M
857,2024,SE,Data Engineer,120750,0,M
858,2024,SE,Data Engineer,85000,0,M
859,2024,SE,Data Architect,180000,100,M
860,2024,SE,Data Architect,144000,100,M
861,2024,SE,Data Analyst,144606,0,M
862,2024,SE,Data Analyst,128539,0,M
863,2024,MI,BI Developer,79400,0,M
864,2024,MI,BI Developer,55600,0,M
865,2024,MI,Data Engineer,131700,0,M
866,2024,MI,Data Engineer,84000,0,M
867,2024,SE,Data Science,206000,0,M
868,2024,SE,Data Science,106605,0,M
869,2024,MI,Data Analyst,179000,0,M
870,2024,MI,Data Analyst,112000,0,M
871,2024,SE,Business Intelligence,120750,0,M
872,2024,SE,Business Intelligence,85000,0,M
873,2024,SE,Research Scientist,175000,0,M
874,2024,SE,Research Scientist,118000,0,M
875,2024,SE,Data Analyst,194000,0,M
876,2024,SE,Data Analyst,122000,0,M
877,2024,SE,Business Intelligence,142250,0,M
878,2024,SE,Business Intelligence,100000,0,M
879,2024,MI,Data Scientist,99000,0,M
880,2024,MI,Data Scientist,87000,0,M
881,2024,EN,Research Engineer,118400,0,M
882,2024,EN,Research Engineer,64000,0,M
883,2024,MI,Machine Learning Engineer,176000,0,M
884,2024,MI,Machine Learning Engineer,72700,0,M
885,2024,SE,Manager Data Management,36014,100,S
886,2024,MI,Data Engineer,145000,0,M
887,2024,MI,Data Engineer,120000,0,M
888,2024,EN,Research Analyst,126225,0,M
889,2024,EN,Research Analyst,61846,0,M
890,2024,SE,Data Analyst,114200,0,M
891,2024,SE,Data Analyst,92900,0,M
892,2024,SE,Data Engineer,219700,0,M
893,2024,SE,Data Engineer,137300,0,M
894,2024,SE,Business Intelligence Engineer,108500,0,M
895,2024,SE,Business Intelligence Engineer,78800,0,M
896,2024,MI,Data Scientist,55328,0,M
897,2024,MI,Data Scientist,42457,0,M
898,2024,SE,Data Analyst,95000,0,M
899,2024,SE,Data Analyst,85000,0,M
900,2024,MI,Data Quality Manager,55555,0,M
901,2024,MI,Data Quality Manager,44444,0,M
902,2024,SE,Data Modeler,155000,100,M
903,2024,SE,Data Modeler,140000,100,M
904,2024,MI,Data Analytics Manager,128000,0,M
905,2024,MI,Data Analytics Manager,81500,0,M
906,2024,MI,Business Intelligence Analyst,95000,100,M
907,2024,MI,Business Intelligence Analyst,68000,100,M
908,2024,EN,Data Scientist,194500,0,M
909,2024,EN,Data Scientist,125500,0,M
910,2024,MI,Data Scientist,187000,0,M
911,2024,MI,Data Scientist,153000,0,M
912,2024,SE,Data Architect,146000,0,M
913,2024,SE,Data Architect,128000,0,M
914,2024,MI,Data Scientist,130500,0,M
915,2024,MI,Data Scientist,96000,0,M
916,2024,SE,Business Intelligence Analyst,140000,100,M
917,2024,SE,Business Intelligence Analyst,105000,100,M
918,2024,SE,Data Engineer,153000,100,M
919,2024,SE,Data Engineer,122000,100,M
920,2024,SE,Data Science Engineer,190000,100,M
921,2024,SE,Data Science Engineer,126000,100,M
922,2024,MI,Research Engineer,108100,0,M
923,2024,MI,Research Engineer,60800,0,M
924,2024,MI,Data Scientist,170000,100,M
925,2024,MI,Data Scientist,100000,100,M
926,2024,SE,Data Scientist,208000,0,M
927,2024,SE,Data Scientist,175000,0,M
928,2024,SE,Research Engineer,485000,0,M
929,2024,SE,Research Engineer,280000,0,M
930,2024,SE,Robotics Engineer,240000,0,M
931,2024,SE,Robotics Engineer,160000,0,M
932,2024,SE,Data Scientist,239000,0,M
933,2024,SE,Data Scientist,177000,0,M
934,2024,SE,Data Engineer,135000,100,M
935,2024,SE,Data Engineer,110000,100,M
936,2024,MI,Data Scientist,177300,0,M
937,2024,MI,Data Scientist,136300,0,M
938,2024,SE,Data Scientist,250944,100,M
939,2024,SE,Data Scientist,178538,100,M
940,2024,SE,Data Scientist,180000,100,M
941,2024,SE,Data Scientist,140000,100,M
942,2024,SE,Data Engineer,250000,100,M
943,2024,SE,Data Engineer,180700,100,M
944,2024,EX,Head of Data,243000,0,M
945,2024,EX,Head of Data,163000,0,M
946,2024,MI,Research Scientist,250000,0,M
947,2024,MI,Research Scientist,190000,0,M
948,2024,SE,Data Science,150000,100,M
949,2024,SE,Data Science,90200,100,M
950,2024,MI,Research Scientist,162000,0,M
951,2024,MI,Research Scientist,128000,0,M
952,2024,SE,Data Analyst,140000,0,M
953,2024,SE,Data Analyst,107000,0,M
954,2024,MI,Data Analyst,155700,0,M
955,2024,MI,Data Analyst,75500,0,M
956,2024,EN,Business Intelligence Analyst,111400,100,M
957,2024,EN,Business Intelligence Analyst,62800,100,M
958,2024,SE,Research Scientist,234000,0,M
959,2024,SE,Research Scientist,146000,0,M
960,2024,MI,Data Scientist,172000,0,M
961,2024,MI,Data Scientist,75600,0,M
962,2024,SE,Business Intelligence,204000,0,M
963,2024,SE,Business Intelligence,105800,0,M
964,2024,SE,Business Intelligence,246000,0,M
965,2024,SE,Business Intelligence,132600,0,M
966,2024,SE,Data Analyst,190000,0,M
967,2024,SE,Data Analyst,152000,0,M
968,2024,SE,Machine Learning Scientist,125000,100,M
969,2024,SE,Machine Learning Scientist,110000,100,M
970,2024,MI,Data Analyst,84105,0,M
971,2024,MI,Data Analyst,76095,0,M
972,2024,MI,Data Analytics Manager,203900,0,M
973,2024,MI,Data Analytics Manager,116600,0,M
974,2024,SE,Data Engineer,143706,100,M
975,2024,SE,Data Engineer,84533,100,M
976,2024,SE,Data Architect,201700,100,M
977,2024,SE,Data Architect,122300,100,M
978,2024,MI,Analytics Engineer,50666,0,M
979,2024,MI,Analytics Engineer,29333,0,M
980,2024,SE,Analytics Engineer,194000,100,M
981,2024,SE,Analytics Engineer,96000,100,M
982,2024,SE,Data Scientist,77777,0,M
983,2024,SE,Data Scientist,44444,0,M
984,2024,SE,Data Analyst,165000,100,M
985,2024,SE,Data Analyst,165000,100,M
986,2024,SE,Research Engineer,142200,0,M
987,2024,SE,Research Engineer,116200,0,M
988,2024,SE,Data Science,175000,0,M
989,2024,SE,Data Science,100000,0,M
990,2024,MI,Data Scientist,80000,0,M
991,2024,MI,Data Scientist,52500,0,M
992,2024,SE,Data Scientist,213000,0,M
993,2024,SE,Data Scientist,120700,0,M
994,2024,SE,Data Scientist,200000,100,M
995,2024,SE,Data Scientist,160000,100,M
996,2024,SE,Machine Learning Engineer,169200,0,M
997,2024,SE,Machine Learning Engineer,130100,0,M
998,2024,SE,Data Architect,227000,0,M
999,2024,SE,Data Architect,122200,0,M
1000,2024,MI,Data Engineer,136400,100,M
1001,2024,MI,Data Engineer,77000,100,M
1002,2024,SE,Machine Learning Engineer,179000,0,M
1003,2024,SE,Machine Learning Engineer,140000,0,M
1004,2024,SE,Data Scientist,247600,0,L
1005,2024,SE,Data Scientist,127300,0,L
1006,2024,SE,Business Intelligence Specialist,120529,0,M
1007,2024,SE,Business Intelligence Specialist,96428,0,M
1008,2024,SE,Data Operations Analyst,168000,0,M
1009,2024,SE,Data Operations Analyst,90900,0,M
1010,2024,SE,Data Scientist,209000,0,M
1011,2024,SE,Data Scientist,171000,0,M
1012,2024,EX,Director of Business Intelligence,200000,0,M
1013,2024,EX,Director of Business Intelligence,175000,0,M
1014,2024,SE,Data Scientist,243000,0,M
1015,2024,SE,Data Scientist,192000,0,M
1016,2024,SE,Data Architect,170000,0,M
1017,2024,SE,Data Architect,25000,0,M
1018,2024,SE,Data Science Manager,314100,0,M
1019,2024,SE,Data Science Manager,169700,0,M
1020,2024,SE,Data Analyst,160000,0,M
1021,2024,SE,Data Analyst,128000,0,M
1022,2024,SE,Data Engineer,178500,0,M
1023,2024,SE,Data Engineer,156312,0,M
1024,2024,MI,Machine Learning Engineer,208200,100,M
1025,2024,MI,Machine Learning Engineer,124900,100,M
1026,2024,MI,Data Engineer,300000,0,M
1027,2024,MI,Data Engineer,130000,0,M
1028,2024,SE,Research Scientist,200000,0,M
1029,2024,SE,Research Scientist,180000,0,M
1030,2024,MI,Machine Learning Engineer,200000,0,M
1031,2024,MI,Machine Learning Engineer,160000,0,M
1032,2024,SE,Machine Learning Engineer,355000,0,M
1033,2024,SE,Machine Learning Engineer,213500,0,M
1034,2024,SE,Data Engineer,185000,0,M
1035,2024,SE,Data Engineer,102600,0,M
1036,2024,EN,Data Analyst,62500,0,M
1037,2024,MI,Data Engineer,110000,0,M
1038,2024,MI,Data Engineer,90000,0,M
1039,2024,MI,Data Engineer,108600,100,M
1040,2024,MI,Data Engineer,74400,100,M
1041,2024,MI,Applied Scientist,212800,0,L
1042,2024,MI,Applied Scientist,115100,0,L
1043,2024,SE,Business Intelligence Engineer,202800,0,L
1044,2024,SE,Business Intelligence Engineer,104300,0,L
1045,2024,EN,Data Analyst,225000,0,M
1046,2024,EN,Data Analyst,150000,0,M
1047,2024,EN,Data Analyst,129000,0,M
1048,2024,EN,Data Analyst,86000,0,M
1049,2022,MI,AI Engineer,107093,100,L
1050,2024,MI,Data Scientist,172000,0,M
1051,2024,MI,Data Scientist,75600,0,M
1052,2024,MI,Machine Learning Engineer,265400,0,M
1053,2024,MI,Machine Learning Engineer,127400,0,M
1054,2024,SE,Data Architect,363000,0,M
1055,2024,SE,Data Architect,139800,0,M
1056,2024,EN,Data Scientist,175100,0,M
1057,2024,EN,Data Scientist,82915,0,M
1058,2024,MI,Business Intelligence Analyst,192300,0,M
1059,2024,MI,Business Intelligence Analyst,120200,0,M
1060,2024,MI,Data Scientist,155000,0,M
1061,2024,MI,Data Scientist,135000,0,M
1062,2024,MI,Data Scientist,150200,0,M
1063,2024,MI,Data Scientist,100100,0,M
1064,2024,SE,Data Engineer,220000,0,M
1065,2024,SE,Data Engineer,137500,0,M
1066,2024,MI,Data Manager,100000,0,M
1067,2024,MI,Data Manager,90000,0,M
1068,2024,MI,Data Scientist,165000,0,M
1069,2024,MI,Data Scientist,110000,0,M
1070,2024,EN,Data Analyst,54000,100,M
1071,2024,EN,Data Analyst,43400,100,M
1072,2024,MI,Data Analyst,101081,0,M
1073,2024,MI,Data Analyst,78108,0,M
1074,2024,SE,ML Engineer,285500,0,M
1075,2024,SE,ML Engineer,142500,0,M
1076,2024,SE,Machine Learning Engineer,324000,0,M
1077,2024,SE,Machine Learning Engineer,159000,0,M
1078,2024,MI,Data Specialist,150000,0,M
1079,2024,MI,Data Specialist,130000,0,M
1080,2024,SE,Data Engineer,277000,0,M
1081,2024,SE,Data Engineer,173000,0,M
1082,2024,MI,Data Engineer,137000,0,M
1083,2024,MI,Data Engineer,60300,0,M
1084,2024,SE,Data Product Owner,159120,0,M
1085,2024,SE,Data Product Owner,92240,0,M
1086,2024,MI,Data Scientist,225000,0,M
1087,2024,MI,Data Scientist,200000,0,M
1088,2024,SE,Data Analyst,180500,0,M
1089,2024,SE,Data Analyst,96200,0,M
1090,2024,MI,Machine Learning Engineer,245400,0,M
1091,2024,MI,Machine Learning Engineer,139000,0,M
1092,2024,SE,Data Analytics Lead,176500,0,M
1093,2024,SE,Data Analytics Lead,116600,0,M
1094,2024,SE,Machine Learning Engineer,208500,0,M
1095,2024,SE,Machine Learning Engineer,100100,0,M
1096,2024,SE,Data Scientist,50000,0,M
1097,2024,SE,Data Scientist,31250,0,M
1098,2024,SE,ML Engineer,260000,100,M
1099,2024,SE,ML Engineer,190000,100,M
1100,2024,MI,Applied Scientist,222200,0,L
1101,2024,MI,Applied Scientist,136000,0,L
1102,2024,SE,Analytics Engineer,153018,0,M
1103,2024,SE,Analytics Engineer,135000,0,M
1104,2024,SE,Research Scientist,303050,0,M
1105,2024,SE,Research Scientist,202350,0,M
1106,2024,SE,Machine Learning Engineer,173000,100,M
1107,2024,SE,Machine Learning Engineer,108000,100,M
1108,2024,MI,Analytics Engineer,228900,100,M
1109,2024,MI,Analytics Engineer,174400,100,M
1110,2024,EN,Data Analyst,144000,100,M
1111,2024,EN,Data Analyst,81000,100,M
